date,season,home_team,away_team,home_goals,away_goals,avg_odds_home,avg_odds_draw,avg_odds_away
2016-06-05,2016,America-MG,Figueirense,1,0,2.18,3.16,3.36
2016-06-05,2016,Corinthians,Coritiba,2,1,1.42,4.1,7.87
2016-06-05,2016,Chapecoense,Fluminense,0,0,2.52,3.09,2.82
2016-06-05,2016,Santos,Botafogo,3,0,1.73,3.46,4.84
2016-06-11,2016,Ponte Preta,Chapecoense,2,1,2.06,3.16,3.67
2016-06-11,2016,Internacional,America-MG,3,1,1.46,4.01,7.2
2016-06-11,2016,Fluminense,Gremio,1,1,2.16,3.06,3.54
2016-06-12,2016,Palmeiras,Corinthians,1,0,2.23,3.11,3.29
2016-06-12,2016,Santa Cruz,Santos,0,2,2.41,3.04,3.05
2016-06-12,2016,Figueirense,Flamengo,1,0,2.74,3.07,2.61
2016-06-12,2016,Coritiba,Sport,3,2,1.92,3.28,4.11
2016-06-12,2016,Atletico-MG,Cruzeiro,2,3,1.97,3.36,3.75
2016-06-12,2016,Botafogo,Vitoria,1,1,1.9,3.38,4.04
2016-06-12,2016,Sao Paulo,Atletico-PR,1,2,1.74,3.48,4.75
2016-06-15,2016,Chapecoense,Gremio,3,3,2.8,2.99,2.62
2016-06-15,2016,Ponte Preta,Atletico-PR,3,2,1.98,3.27,3.81
2016-06-15,2016,Sao Paulo,Vitoria,2,0,1.4,4.35,7.9
2016-06-16,2016,Internacional,Atletico-MG,2,0,1.85,3.47,4.17
2016-06-16,2016,Cruzeiro,Flamengo,0,1,2.07,3.19,3.63
2016-06-16,2016,Coritiba,Palmeiras,2,2,2.96,3.18,2.39
2016-06-16,2016,Santa Cruz,Figueirense,1,0,1.86,3.33,4.31
2016-06-16,2016,Botafogo,America-MG,3,1,1.8,3.37,4.55
2016-06-16,2016,Santos,Sport,2,0,1.52,3.97,6.18
2016-06-17,2016,Fluminense,Corinthians,1,0,3.32,3.11,2.23
2016-06-18,2016,Palmeiras,Santa Cruz,3,1,1.38,4.53,7.93
2016-06-18,2016,Atletico-PR,Santos,1,0,2.14,3.19,3.45
2016-06-19,2016,Flamengo,Sao Paulo,2,2,2.55,3.05,2.85
2016-06-19,2016,Gremio,Cruzeiro,2,0,1.72,3.55,4.82
2016-06-19,2016,Sport,Fluminense,2,1,2.24,3.17,3.23
2016-06-19,2016,Corinthians,Botafogo,3,1,1.45,4.09,7.15
2016-06-19,2016,Vitoria,Chapecoense,1,2,1.96,3.32,3.84
2016-06-19,2016,Atletico-MG,Ponte Preta,3,0,1.49,4.08,6.49
2016-06-19,2016,America-MG,Coritiba,2,1,2.26,3.18,3.18
2016-06-19,2016,Figueirense,Internacional,3,2,3.3,3.03,2.28
2016-06-22,2016,Palmeiras,America-MG,2,0,1.31,5.08,9.03
2016-06-22,2016,Ponte Preta,Cruzeiro,0,4,2.61,3.08,2.75
2016-06-23,2016,Botafogo,Figueirense,0,0,1.9,3.33,4.12
2016-06-23,2016,Santa Cruz,Flamengo,0,1,2.88,3.16,2.46
2016-06-23,2016,Atletico-MG,Corinthians,2,1,1.87,3.42,4.12
2016-06-23,2016,Fluminense,Santos,2,4,2.47,3.06,2.94
2016-06-23,2016,Chapecoense,Atletico-PR,0,0,2.0,3.13,3.96
2016-06-23,2016,Gremio,Vitoria,1,2,1.31,4.85,9.79
2016-06-24,2016,Sao Paulo,Sport,0,0,1.38,4.49,8.07
2016-06-24,2016,Coritiba,Internacional,1,1,3.02,3.16,2.36
2016-06-25,2016,Cruzeiro,Palmeiras,2,1,2.18,3.29,3.25
2016-06-26,2016,Vitoria,Ponte Preta,1,1,2.05,3.3,3.57
2016-06-26,2016,Santos,Sao Paulo,3,0,2.13,3.22,3.45
2016-06-26,2016,Figueirense,Coritiba,0,0,2.23,3.12,3.33
2016-06-26,2016,Internacional,Botafogo,2,3,1.65,3.69,5.17
2016-06-26,2016,Sport,Chapecoense,5,1,1.75,3.5,4.66
2016-06-26,2016,Atletico-PR,Gremio,2,0,2.4,3.09,3.03
2016-06-26,2016,America-MG,Atletico-MG,0,1,5.98,3.99,1.54
2016-06-26,2016,Corinthians,Santa Cruz,2,1,1.42,4.32,7.5
2016-06-26,2016,Flamengo,Fluminense,1,2,2.08,3.18,3.62
2016-06-29,2016,Flamengo,Internacional,1,0,2.15,3.23,3.39
2016-06-29,2016,Gremio,Santos,3,2,2.15,3.15,3.48
2016-06-29,2016,Vitoria,Sport,3,2,2.37,3.2,2.96
2016-06-30,2016,Santa Cruz,Ponte Preta,0,3,2.17,3.2,3.37
2016-06-30,2016,Palmeiras,Figueirense,4,0,1.38,4.62,7.88
2016-06-30,2016,Sao Paulo,Fluminense,2,1,1.9,3.29,4.11
2016-06-30,2016,America-MG,Corinthians,0,2,3.62,3.2,2.07
2016-06-30,2016,Coritiba,Atletico-PR,1,0,2.33,3.1,3.14
2016-06-30,2016,Chapecoense,Cruzeiro,3,2,2.76,3.09,2.59
2016-07-01,2016,Atletico-MG,Botafogo,5,3,1.59,3.91,5.41
2016-07-02,2016,Fluminense,Coritiba,0,0,1.88,3.33,4.18
2016-07-02,2016,Atletico-PR,America-MG,1,0,1.48,4.03,6.68
2016-07-03,2016,Figueirense,Atletico-MG,1,1,3.23,3.31,2.18
2016-07-03,2016,Ponte Preta,Sao Paulo,1,0,2.14,3.23,3.47
2016-07-03,2016,Corinthians,Flamengo,4,0,2.03,3.24,3.7
2016-07-03,2016,Santos,Chapecoense,3,0,1.41,4.37,7.78
2016-07-03,2016,Internacional,Gremio,0,1,2.33,3.12,3.13
2016-07-03,2016,Botafogo,Santa Cruz,2,1,1.56,3.92,5.74
2016-07-03,2016,Cruzeiro,Vitoria,2,2,1.47,4.15,6.67
2016-07-05,2016,Sport,Palmeiras,1,3,2.81,3.3,2.42
2016-07-09,2016,Chapecoense,Corinthians,0,2,3.0,3.17,2.36
2016-07-09,2016,Coritiba,Botafogo,0,0,1.89,3.41,4.03
2016-07-10,2016,Sao Paulo,America-MG,3,0,1.55,3.82,6.05
2016-07-10,2016,Santa Cruz,Internacional,1,0,2.7,3.1,2.64
2016-07-10,2016,Vitoria,Fluminense,0,0,2.07,3.37,3.45
2016-07-10,2016,Flamengo,Atletico-MG,2,0,2.53,3.2,2.76
2016-07-10,2016,Ponte Preta,Sport,2,1,1.85,3.46,4.19
2016-07-10,2016,Gremio,Figueirense,2,1,1.33,4.69,9.7
2016-07-12,2016,Cruzeiro,Atletico-PR,0,3,1.69,3.66,4.84
2016-07-13,2016,Palmeiras,Santos,1,1,2.13,3.3,3.34
2016-07-16,2016,Botafogo,Flamengo,3,3,3.17,3.22,2.25
2016-07-16,2016,Santos,Ponte Preta,3,1,1.42,4.39,7.24
2016-07-17,2016,Internacional,Palmeiras,0,1,2.3,3.22,3.08
2016-07-17,2016,America-MG,Santa Cruz,0,3,2.16,3.16,3.45
2016-07-17,2016,Atletico-PR,Vitoria,1,1,1.59,3.76,5.74
2016-07-17,2016,Corinthians,Sao Paulo,1,1,1.62,3.63,5.69
2016-07-17,2016,Figueirense,Chapecoense,1,1,2.22,3.12,3.34
2016-07-17,2016,Fluminense,Cruzeiro,2,0,2.37,3.14,3.03
2016-07-17,2016,Sport,Gremio,4,2,2.69,3.14,2.62
2016-07-19,2016,Atletico-MG,Coritiba,2,1,1.65,3.78,5.01
2016-07-23,2016,Corinthians,Figueirense,1,1,1.3,4.91,10.67
2016-07-23,2016,Santa Cruz,Coritiba,0,1,2.28,3.14,3.21
2016-07-24,2016,Palmeiras,Atletico-MG,0,1,1.78,3.79,4.11
2016-07-24,2016,Ponte Preta,Internacional,2,2,2.36,3.09,3.09
2016-07-24,2016,Atletico-PR,Fluminense,1,0,2.16,3.18,3.42
2016-07-24,2016,Chapecoense,Botafogo,2,1,2.03,3.29,3.65
2016-07-24,2016,Cruzeiro,Sport,1,2,1.56,4.01,5.58
2016-07-24,2016,Gremio,Sao Paulo,1,0,1.96,3.31,3.88
2016-07-24,2016,Vitoria,Santos,2,3,2.4,3.31,2.84
2016-07-26,2016,Flamengo,America-MG,2,1,1.35,4.77,8.52
2016-07-30,2016,Figueirense,Vitoria,1,0,2.47,3.18,2.85
2016-07-30,2016,Sport,Atletico-PR,2,0,1.64,3.65,5.35
2016-07-31,2016,Atletico-MG,Santa Cruz,3,0,1.38,4.61,7.69
2016-07-31,2016,Fluminense,Ponte Preta,3,0,1.92,3.34,4.01
2016-07-31,2016,Sao Paulo,Chapecoense,2,2,1.56,3.65,6.48
2016-07-31,2016,Coritiba,Flamengo,0,2,2.49,3.05,2.93
2016-07-31,2016,Internacional,Corinthians,0,1,2.51,3.02,2.93
2016-07-31,2016,Santos,Cruzeiro,2,0,1.88,3.41,4.08
2016-07-31,2016,America-MG,Gremio,0,0,4.09,3.37,1.89
2016-07-31,2016,Botafogo,Palmeiras,3,1,2.63,3.26,2.62
2016-08-03,2016,Vitoria,Coritiba,3,1,2.04,3.25,3.68
2016-08-03,2016,Sport,America-MG,1,1,1.49,4.14,6.47
2016-08-04,2016,Atletico-PR,Corinthians,2,0,2.96,3.05,2.47
2016-08-04,2016,Santos,Flamengo,0,0,3.46,3.2,2.13
2016-08-04,2016,Ponte Preta,Botafogo,2,0,2.02,3.35,3.61
2016-08-04,2016,Gremio,Santa Cruz,0,0,1.47,4.19,6.63
2016-08-04,2016,Sao Paulo,Atletico-MG,1,2,2.23,3.34,3.11
2016-08-05,2016,Cruzeiro,Internacional,4,2,1.69,3.6,4.99
2016-08-05,2016,Chapecoense,Palmeiras,1,1,2.72,3.19,2.57
2016-08-06,2016,Flamengo,Atletico-PR,1,0,1.72,3.44,5.05
2016-08-07,2016,Coritiba,Ponte Preta,3,1,1.93,3.27,4.05
2016-08-07,2016,Figueirense,Sport,1,1,2.31,3.15,3.11
2016-08-07,2016,Santa Cruz,Sao Paulo,1,2,2.48,3.1,2.89
2016-08-07,2016,America-MG,Santos,1,0,3.07,3.2,2.33
2016-08-07,2016,Palmeiras,Vitoria,2,1,1.41,4.51,7.08
2016-08-07,2016,Internacional,Fluminense,2,2,2.15,3.22,3.4
2016-08-09,2016,Atletico-MG,Chapecoense,3,1,1.43,4.26,7.25
2016-08-09,2016,Corinthians,Cruzeiro,1,1,1.64,3.71,5.21
2016-08-13,2016,Sport,Flamengo,1,0,2.78,3.2,2.5
2016-08-13,2016,Ponte Preta,Figueirense,2,0,1.6,3.72,5.71
2016-08-14,2016,Sao Paulo,Botafogo,0,1,1.61,3.73,5.53
2016-08-14,2016,Atletico-PR,Palmeiras,0,1,2.54,3.13,2.79
2016-08-14,2016,Vitoria,Santa Cruz,2,2,1.77,3.56,4.44
2016-08-14,2016,Cruzeiro,Coritiba,2,2,1.52,3.9,6.53
2016-08-14,2016,Santos,Atletico-MG,3,0,2.23,3.29,3.14
2016-08-14,2016,Gremio,Corinthians,3,0,2.15,3.14,3.49
2016-08-14,2016,Fluminense,America-MG,1,0,1.47,3.99,7.22
2016-08-16,2016,Chapecoense,Internacional,1,0,2.33,3.06,3.18
2016-08-20,2016,America-MG,Chapecoense,1,2,2.18,3.09,3.46
2016-08-21,2016,Figueirense,Cruzeiro,1,2,3.16,3.21,2.26
2016-08-21,2016,Coritiba,Santos,2,1,2.44,3.1,2.97
2016-08-21,2016,Santa Cruz,Fluminense,0,1,2.46,3.15,2.88
2016-08-21,2016,Palmeiras,Ponte Preta,2,2,1.63,3.74,5.35
2016-08-21,2016,Internacional,Sao Paulo,1,1,2.08,3.19,3.64
2016-08-21,2016,Flamengo,Gremio,2,1,2.01,3.29,3.71
2016-08-21,2016,Atletico-MG,Atletico-PR,1,0,1.42,4.33,7.46
2016-08-21,2016,Botafogo,Sport,3,0,1.92,3.34,3.98
2016-08-23,2016,Corinthians,Vitoria,2,1,1.39,4.56,7.73
2016-08-27,2016,Ponte Preta,Corinthians,2,0,2.73,3.1,2.62
2016-08-28,2016,Vitoria,America-MG,2,1,1.67,3.67,5.03
2016-08-28,2016,Sport,Internacional,1,1,2.4,3.1,2.98
2016-08-28,2016,Sao Paulo,Coritiba,0,0,1.72,3.54,4.87
2016-08-28,2016,Gremio,Atletico-MG,1,1,1.77,3.57,4.48
2016-08-28,2016,Chapecoense,Flamengo,1,3,2.82,3.08,2.56
2016-08-28,2016,Santos,Figueirense,0,1,1.38,4.56,8.12
2016-08-28,2016,Cruzeiro,Santa Cruz,2,0,1.4,4.55,7.57
2016-08-28,2016,Fluminense,Palmeiras,0,2,3.05,3.24,2.3
2016-08-30,2016,Atletico-PR,Botafogo,1,0,2.19,3.21,3.32
2016-09-03,2016,Fluminense,Figueirense,3,2,1.42,4.17,7.98
2016-09-04,2016,Botafogo,Gremio,2,1,2.38,3.27,2.91
2016-09-07,2016,Atletico-MG,Vitoria,2,1,1.4,4.63,7.16
2016-09-07,2016,Santa Cruz,Chapecoense,2,2,2.1,3.18,3.58
2016-09-07,2016,Figueirense,Atletico-PR,1,0,2.33,3.04,3.2
2016-09-07,2016,Botafogo,Fluminense,1,0,2.38,3.07,3.08
2016-09-08,2016,Coritiba,Gremio,4,0,2.4,3.05,3.07
2016-09-08,2016,Flamengo,Ponte Preta,2,1,1.66,3.61,5.18
2016-09-08,2016,Palmeiras,Sao Paulo,2,1,1.7,3.58,4.9
2016-09-08,2016,Corinthians,Sport,3,0,1.5,4.02,6.6
2016-09-09,2016,America-MG,Cruzeiro,0,2,4.24,3.45,1.84
2016-09-09,2016,Internacional,Santos,2,1,2.06,3.25,3.6
2016-09-10,2016,Vitoria,Flamengo,1,2,3.0,3.38,2.27
2016-09-11,2016,Gremio,Palmeiras,0,0,2.11,3.38,3.33
2016-09-11,2016,Ponte Preta,America-MG,1,1,1.45,4.01,7.44
2016-09-11,2016,Sport,Santa Cruz,5,3,2.03,3.29,3.65
2016-09-11,2016,Santos,Corinthians,2,1,2.3,3.15,3.16
2016-09-11,2016,Atletico-PR,Internacional,2,1,2.48,3.02,2.98
2016-09-11,2016,Sao Paulo,Figueirense,3,1,1.45,4.1,7.38
2016-09-11,2016,Chapecoense,Coritiba,1,0,2.04,3.24,3.7
2016-09-11,2016,Cruzeiro,Botafogo,0,2,1.5,4.15,6.14
2016-09-13,2016,Fluminense,Atletico-MG,4,2,2.19,3.41,3.12
2016-09-14,2016,Botafogo,Santos,0,1,2.58,3.22,2.68
2016-09-14,2016,Figueirense,America-MG,2,2,2.2,3.07,3.42
2016-09-15,2016,Coritiba,Corinthians,1,1,2.44,3.09,2.96
2016-09-15,2016,Fluminense,Chapecoense,1,2,1.66,3.54,5.4
2016-09-15,2016,Atletico-MG,Sport,1,0,1.45,4.4,6.69
2016-09-15,2016,Santa Cruz,Atletico-PR,1,0,1.95,3.29,3.93
2016-09-15,2016,Ponte Preta,Gremio,3,0,2.34,3.07,3.14
2016-09-15,2016,Palmeiras,Flamengo,1,1,1.94,3.4,3.82
2016-09-16,2016,Internacional,Vitoria,0,1,1.5,4.01,6.52
2016-09-16,2016,Sao Paulo,Cruzeiro,1,0,1.93,3.34,3.96
2016-09-17,2016,Corinthians,Palmeiras,0,2,2.29,3.15,3.15
2016-09-18,2016,Santos,Santa Cruz,3,2,1.49,4.11,6.4
2016-09-18,2016,Sport,Coritiba,0,1,1.85,3.38,4.25
2016-09-18,2016,Vitoria,Botafogo,0,1,2.03,3.37,3.57
2016-09-18,2016,Gremio,Fluminense,0,1,1.75,3.43,4.85
2016-09-18,2016,Chapecoense,Ponte Preta,2,2,2.49,3.01,2.95
2016-09-18,2016,Atletico-PR,Sao Paulo,1,0,2.78,2.94,2.69
2016-09-18,2016,Flamengo,Figueirense,2,0,1.31,4.88,9.77
2016-09-18,2016,Cruzeiro,Atletico-MG,1,1,1.93,3.49,3.74
2016-09-20,2016,America-MG,Internacional,1,0,2.98,3.07,2.45
2016-09-24,2016,Palmeiras,Coritiba,2,1,1.39,4.41,8.1
2016-09-24,2016,Sport,Santos,1,0,2.28,3.2,3.14
2016-09-25,2016,Figueirense,Santa Cruz,3,1,2.43,3.12,2.96
2016-09-25,2016,America-MG,Botafogo,1,0,2.5,3.09,2.86
2016-09-25,2016,Atletico-PR,Ponte Preta,3,0,2.34,2.98,3.25
2016-09-25,2016,Corinthians,Fluminense,0,1,1.74,3.38,5.01
2016-09-25,2016,Flamengo,Cruzeiro,2,1,1.84,3.53,4.1
2016-09-25,2016,Gremio,Chapecoense,1,0,1.59,3.69,5.9
2016-09-25,2016,Vitoria,Sao Paulo,2,0,2.34,3.22,2.99
2016-09-25,2016,Atletico-MG,Internacional,3,1,1.68,3.6,5.07
2016-10-01,2016,Botafogo,Corinthians,2,0,2.3,3.09,3.21
2016-10-01,2016,Ponte Preta,Atletico-MG,1,2,2.23,3.25,3.2
2016-10-01,2016,Sao Paulo,Flamengo,0,0,2.4,3.18,2.93
2016-10-01,2016,Cruzeiro,Gremio,1,0,1.64,3.69,5.22
2016-10-01,2016,Chapecoense,Vitoria,1,4,1.91,3.34,4.06
2016-10-01,2016,Fluminense,Sport,3,1,1.68,3.6,5.04
2016-10-01,2016,Santos,Atletico-PR,2,0,1.56,3.69,6.43
2016-10-02,2016,Internacional,Figueirense,1,0,1.44,4.11,7.64
2016-10-04,2016,Coritiba,America-MG,3,0,1.52,3.84,6.6
2016-10-04,2016,Santa Cruz,Palmeiras,2,3,3.01,3.19,2.35
2016-10-05,2016,Atletico-PR,Chapecoense,3,1,1.95,3.14,4.2
2016-10-05,2016,Vitoria,Gremio,0,1,2.09,3.28,3.47
2016-10-06,2016,Corinthians,Atletico-MG,0,0,1.91,3.49,3.88
2016-10-06,2016,Santos,Fluminense,2,1,1.95,3.34,3.89
2016-10-06,2016,Sport,Sao Paulo,1,1,2.14,3.2,3.45
2016-10-06,2016,Internacional,Coritiba,1,0,1.77,3.31,4.95
2016-10-09,2016,Flamengo,Santa Cruz,3,0,1.36,4.74,7.85
2016-10-09,2016,Figueirense,Botafogo,0,1,2.57,3.09,2.8
2016-10-09,2016,Cruzeiro,Ponte Preta,2,0,1.67,3.64,5.1
2016-10-09,2016,America-MG,Palmeiras,0,2,7.37,4.24,1.43
2016-10-12,2016,Chapecoense,Sport,3,0,1.94,3.36,3.91
2016-10-12,2016,Coritiba,Figueirense,0,0,1.5,3.83,6.9
2016-10-13,2016,Ponte Preta,Vitoria,2,0,1.67,3.64,5.04
2016-10-13,2016,Botafogo,Internacional,1,0,1.95,3.21,4.07
2016-10-13,2016,Santa Cruz,Corinthians,2,4,4.27,3.48,1.82
2016-10-13,2016,Atletico-MG,America-MG,3,0,1.32,4.95,8.83
2016-10-13,2016,Palmeiras,Cruzeiro,0,0,1.73,3.58,4.69
2016-10-14,2016,Sao Paulo,Santos,0,1,2.46,3.09,2.93
2016-10-14,2016,Gremio,Atletico-PR,1,0,1.54,3.66,6.87
2016-10-14,2016,Fluminense,Flamengo,1,2,3.17,3.16,2.28
2016-10-16,2016,Santos,Gremio,1,1,1.61,3.71,5.5
2016-10-16,2016,Ponte Preta,Santa Cruz,3,0,1.58,3.84,5.59
2016-10-16,2016,Corinthians,America-MG,2,0,1.33,4.82,8.85
2016-10-16,2016,Internacional,Flamengo,2,1,2.57,3.06,2.81
2016-10-16,2016,Sport,Vitoria,1,0,1.81,3.55,4.16
2016-10-16,2016,Cruzeiro,Chapecoense,0,0,1.45,4.09,7.42
2016-10-16,2016,Botafogo,Atletico-MG,3,2,2.57,3.15,2.75
2016-10-16,2016,Atletico-PR,Coritiba,2,0,2.88,2.91,2.63
2016-10-16,2016,Figueirense,Palmeiras,1,2,4.65,3.46,1.77
2016-10-17,2016,Fluminense,Sao Paulo,1,2,1.93,3.31,3.98
2016-10-20,2016,Santa Cruz,Botafogo,0,1,2.76,3.2,2.52
2016-10-22,2016,Sao Paulo,Ponte Preta,2,0,1.9,3.34,4.09
2016-10-23,2016,Atletico-MG,Figueirense,3,0,1.27,5.2,10.91
2016-10-23,2016,Flamengo,Corinthians,2,2,1.64,3.67,5.29
2016-10-23,2016,Gremio,Internacional,0,0,2.14,3.07,3.6
2016-10-23,2016,Palmeiras,Sport,2,1,1.36,4.72,8.32
2016-10-23,2016,Vitoria,Cruzeiro,0,1,2.58,3.16,2.71
2016-10-23,2016,Coritiba,Fluminense,1,1,2.21,3.18,3.29
2016-10-23,2016,Chapecoense,Santos,0,1,2.74,3.16,2.57
2016-10-24,2016,America-MG,Atletico-PR,1,0,2.6,2.96,2.87
2016-10-27,2016,Sport,Ponte Preta,1,0,1.91,3.35,4.04
2016-10-28,2016,Fluminense,Vitoria,2,2,1.59,3.88,5.46
2016-10-29,2016,Atletico-MG,Flamengo,2,2,2.23,3.36,3.09
2016-10-29,2016,Atletico-PR,Cruzeiro,1,0,2.13,3.07,3.63
2016-10-29,2016,Corinthians,Chapecoense,1,1,1.53,3.86,6.46
2016-10-29,2016,Botafogo,Coritiba,0,0,1.73,3.42,5.0
2016-10-29,2016,Internacional,Santa Cruz,1,1,1.33,4.66,9.56
2016-10-29,2016,Figueirense,Gremio,0,0,2.39,3.06,3.07
2016-10-29,2016,Santos,Palmeiras,1,0,2.3,3.25,3.05
2016-10-31,2016,America-MG,Sao Paulo,1,0,3.94,3.25,1.97
2016-11-05,2016,Flamengo,Botafogo,0,0,1.67,3.65,5.13
2016-11-05,2016,Sao Paulo,Corinthians,4,0,2.09,3.18,3.62
2016-11-06,2016,Ponte Preta,Santos,1,2,2.34,3.2,3.0
2016-11-06,2016,Cruzeiro,Fluminense,4,2,1.81,3.41,4.45
2016-11-06,2016,Palmeiras,Internacional,1,0,1.59,3.66,5.98
2016-11-06,2016,Santa Cruz,America-MG,1,0,1.8,3.49,4.38
2016-11-06,2016,Vitoria,Atletico-PR,3,2,1.79,3.39,4.63
2016-11-06,2016,Chapecoense,Figueirense,1,0,1.81,3.34,4.58
2016-11-06,2016,Coritiba,Atletico-MG,2,0,2.45,3.19,2.87
2016-11-07,2016,Gremio,Sport,0,3,1.77,3.41,4.75
2016-11-15,2016,Fluminense,Atletico-PR,1,1,1.62,3.55,5.79
2016-11-16,2016,Botafogo,Chapecoense,0,2,1.6,3.65,5.87
2016-11-16,2016,Coritiba,Santa Cruz,1,0,1.41,4.43,7.39
2016-11-16,2016,America-MG,Flamengo,0,1,6.78,4.12,1.47
2016-11-16,2016,Figueirense,Corinthians,1,1,2.85,3.14,2.5
2016-11-16,2016,Sport,Cruzeiro,0,1,2.17,3.13,3.45
2016-11-17,2016,Atletico-MG,Palmeiras,1,1,2.2,3.3,3.2
2016-11-17,2016,Internacional,Ponte Preta,1,1,1.52,3.77,6.65
2016-11-17,2016,Santos,Vitoria,3,2,1.4,4.59,7.12
2016-11-17,2016,Sao Paulo,Gremio,1,1,1.94,3.18,4.16
2016-11-20,2016,Flamengo,Coritiba,2,2,1.39,4.41,8.01
2016-11-20,2016,Atletico-PR,Sport,2,0,1.81,3.4,4.49
2016-11-20,2016,Cruzeiro,Santos,2,2,2.14,3.34,3.29
2016-11-20,2016,Gremio,America-MG,3,0,1.51,3.99,6.38
2016-11-20,2016,Palmeiras,Botafogo,1,0,1.52,3.91,6.48
2016-11-20,2016,Ponte Preta,Fluminense,1,0,2.24,3.23,3.19
2016-11-20,2016,Vitoria,Figueirense,4,0,1.56,3.96,5.74
2016-11-20,2016,Chapecoense,Sao Paulo,2,0,2.62,3.05,2.77
2016-11-20,2016,Santa Cruz,Atletico-MG,3,3,2.28,3.48,2.9
2016-11-21,2016,Corinthians,Internacional,1,0,2.08,3.15,3.68
2016-11-26,2016,Botafogo,Ponte Preta,1,1,1.71,3.51,5.02
2016-11-26,2016,Corinthians,Atletico-PR,0,0,1.71,3.45,5.11
2016-11-26,2016,America-MG,Sport,2,2,3.33,3.23,2.18
2016-11-27,2016,Santa Cruz,Gremio,5,1,2.34,3.31,2.93
2016-11-27,2016,Figueirense,Fluminense,1,0,2.94,3.14,2.42
2016-11-27,2016,Palmeiras,Chapecoense,1,0,1.43,4.22,7.58
2016-11-27,2016,Atletico-MG,Sao Paulo,1,2,2.73,3.28,2.5
2016-11-27,2016,Flamengo,Santos,2,0,1.84,3.48,4.13
2016-11-27,2016,Internacional,Cruzeiro,1,0,1.67,3.58,5.22
2016-11-28,2016,Coritiba,Vitoria,0,1,2.26,3.26,3.12
2016-12-11,2016,Vitoria,Palmeiras,1,2,1.88,3.46,4.0
2016-12-11,2016,Sport,Figueirense,2,0,1.24,5.55,11.75
2016-12-11,2016,Sao Paulo,Santa Cruz,5,0,1.26,5.77,10.12
2016-12-11,2016,Ponte Preta,Coritiba,2,0,1.63,3.78,5.22
2016-12-11,2016,Santos,America-MG,1,0,1.19,6.42,14.32
2016-12-11,2016,Fluminense,Internacional,1,1,3.9,3.47,1.9
2016-12-11,2016,Cruzeiro,Corinthians,3,2,2.39,3.28,2.87
2016-12-11,2016,Atletico-PR,Flamengo,0,0,2.13,3.29,3.34
2016-12-11,2016,Gremio,Botafogo,0,1,3.52,3.3,2.05
2017-05-13,2017,Flamengo,Atletico-MG,1,1,1.87,3.49,4.04
2017-05-13,2017,Corinthians,Chapecoense,1,1,1.34,4.55,9.79
2017-05-14,2017,Ponte Preta,Sport,4,0,1.61,3.69,5.65
2017-05-14,2017,Gremio,Botafogo,2,0,1.69,3.48,5.27
2017-05-14,2017,Cruzeiro,Sao Paulo,1,0,1.99,3.19,3.95
2017-05-14,2017,Palmeiras,Vasco,4,0,1.4,4.41,7.88
2017-05-14,2017,Avai,Vitoria,0,0,2.32,3.11,3.15
2017-05-14,2017,Fluminense,Santos,3,2,1.92,3.43,3.9
2017-05-14,2017,Bahia,Atletico-PR,6,2,1.72,3.37,5.25
2017-05-16,2017,Coritiba,Atletico-GO,4,1,1.6,3.6,5.99
2017-05-20,2017,Santos,Coritiba,1,0,1.58,3.88,5.56
2017-05-20,2017,Atletico-GO,Flamengo,0,3,4.02,3.32,1.92
2017-05-20,2017,Chapecoense,Palmeiras,1,0,3.03,3.19,2.34
2017-05-21,2017,Atletico-PR,Gremio,0,2,2.53,3.02,2.89
2017-05-21,2017,Vasco,Bahia,2,1,1.82,3.46,4.31
2017-05-21,2017,Atletico-MG,Fluminense,1,2,1.64,3.92,4.91
2017-05-21,2017,Vitoria,Corinthians,0,1,3.13,3.12,2.32
2017-05-21,2017,Botafogo,Ponte Preta,2,0,2.06,3.22,3.63
2017-05-21,2017,Sport,Cruzeiro,1,1,2.61,3.13,2.72
2017-05-23,2017,Sao Paulo,Avai,2,0,1.32,4.82,9.71
2017-05-27,2017,Vasco,Fluminense,3,2,2.63,3.23,2.62
2017-05-27,2017,Sao Paulo,Palmeiras,2,0,2.47,3.11,2.9
2017-05-28,2017,Santos,Cruzeiro,0,1,1.97,3.31,3.86
2017-05-28,2017,Sport,Gremio,4,3,1.89,3.29,4.23
2017-05-28,2017,Atletico-PR,Flamengo,1,1,2.87,3.13,2.48
2017-05-28,2017,Botafogo,Bahia,1,0,1.99,3.27,3.86
2017-05-28,2017,Atletico-MG,Ponte Preta,2,2,1.51,4.1,6.09
2017-05-28,2017,Vitoria,Coritiba,0,1,2.14,3.19,3.46
2017-05-28,2017,Atletico-GO,Corinthians,0,1,4.06,3.23,1.94
2017-05-30,2017,Chapecoense,Avai,2,0,1.58,3.62,6.19
2017-06-03,2017,Coritiba,Atletico-PR,1,0,1.86,3.27,4.4
2017-06-03,2017,Fluminense,Vitoria,2,1,1.53,4.05,5.92
2017-06-03,2017,Corinthians,Santos,2,0,1.74,3.45,4.9
2017-06-04,2017,Cruzeiro,Chapecoense,0,2,1.53,3.73,6.59
2017-06-04,2017,Ponte Preta,Sao Paulo,1,0,2.44,3.12,2.94
2017-06-04,2017,Palmeiras,Atletico-MG,0,0,1.73,3.69,4.53
2017-06-04,2017,Gremio,Vasco,2,0,1.39,4.4,8.36
